state,district,census_code,cluster,cluster_name,silhouette,gmm_max_probability,fuzzy_membership,label_margin,confidence
Maharashtra,Wardha,27008.0,5,"Middle development, no standout gap",0.12632204851689502,0.9255257427938143,0.2853135416198848,1.3717887284721009,firm
Maharashtra,Washim,27006.0,7,"Middle development, weak women's agency",-0.044247287044065525,0.9523375671047081,0.17885080156708844,1.0392241525424595,borderline
Maharashtra,Yavatmal,27014.0,5,"Middle development, no standout gap",-0.025726923554167974,0.9411169739845682,0.22005935638490753,1.0124060703249225,borderline
Manipur,Bishnupur,14004.0,1,"Low development, high tobacco & alcohol use and weak maternal care",-0.062163156736207065,0.999943650695349,0.18427830796925196,1.0176401263173007,borderline
Manipur,Chandel,14009.0,1,"Low development, high tobacco & alcohol use and weak maternal care",0.08692556722083122,0.9999910160615665,0.26510402239665065,1.3257875324547221,typical
Manipur,Churachandpur,14003.0,1,"Low development, high tobacco & alcohol use and weak maternal care",0.07521427023373761,0.9999996483108934,0.2790162226505443,1.3246087056433196,typical
Manipur,Imphal East,14007.0,7,"Middle development, weak women's agency",0.005820492226323521,0.9976724244270223,0.1641514956826387,1.0782341964832642,borderline
Manipur,Imphal West,14006.0,2,"High development, strong clean energy",0.042133514829831804,0.9722401935191798,0.16819358566370418,1.0476478003296057,borderline
Manipur,Senapati,14001.0,1,"Low development, high tobacco & alcohol use and weak maternal care",0.15961046056508393,0.9999998247901598,0.31752020863130054,1.553489026846027,firm
Manipur,Tamenglong,14002.0,1,"Low development, high tobacco & alcohol use and weak maternal care",0.12116442388212827,0.9999936423234552,0.3411609845657218,1.6036138862166787,firm
Manipur,Thoubal,14005.0,1,"Low development, high tobacco & alcohol use and weak maternal care",-0.05261918696423256,0.9933585662460971,0.16387734557986178,1.055479021643053,borderline
Manipur,Ukhrul,14008.0,1,"Low development, high tobacco & alcohol use and weak maternal care",0.15763307391854187,0.9999263604438919,0.3141518272539718,1.508371195145892,firm
Meghalaya,East Garo Hills,17002.0,1,"Low development, high tobacco & alcohol use and weak maternal care",0.003241153629725447,0.9999649526863333,0.21462704868516233,1.1458267310068846,borderline
Meghalaya,East Jantia Hills,,1,"Low development, high tobacco & alcohol use and weak maternal care",-0.00663588096945307,0.9999354417472952,0.21451375495872765,1.1089489733392548,borderline
Meghalaya,East Khasi Hills,17006.0,1,"Low development, high tobacco & alcohol use and weak maternal care",0.08958508525111569,0.9958631772053496,0.2671414237495038,1.3314499315139718,typical
Meghalaya,North Garo Hills,,1,"Low development, high tobacco & alcohol use and weak maternal care",0.10940334877577752,0.9999989596631533,0.27573146495025064,1.324711699691922,typical
Meghalaya,Ribhoi,17005.0,1,"Low development, high tobacco & alcohol use and weak maternal care",-0.011302433182641732,0.9999918245629833,0.22115907540648605,1.1344242653343386,borderline
Meghalaya,South Garo Hills,17003.0,7,"Middle development, weak women's agency",0.0757199668559807,0.9999626326656963,0.1926316660302119,1.151225292398977,typical
Meghalaya,South West Garo Hills,,7,"Middle development, weak women's agency",0.026233832126416712,0.9998240829096153,0.17789053899048177,1.0874134038886023,borderline
Meghalaya,South West Khasi Hills,,1,"Low development, high tobacco & alcohol use and weak maternal care",0.013985692528029905,0.9999846723933443,0.21458840853484737,1.1317709399410427,borderline
Meghalaya,West Garo Hills,17001.0,7,"Middle development, weak women's agency",0.06873490959920482,0.9975751912401385,0.22268138003877494,1.2831300213084507,typical
Meghalaya,West Jaintia Hills,,1,"Low development, high tobacco & alcohol use and weak maternal care",0.01038321870916677,0.9999998825296978,0.22967283863449148,1.1250348126309404,borderline
Meghalaya,West Khasi Hills,17004.0,1,"Low development, high tobacco & alcohol use and weak maternal care",0.035948529335018346,0.9999996366131704,0.2317241356166416,1.1598749619415534,typical
Mizoram,Aizawl,15003.0,7,"Middle development, weak women's agency",0.054617461017030154,0.999992603186789,0.17050216610263363,1.0132404086408775,borderline
Mizoram,Champhai,15004.0,7,"Middle development, weak women's agency",-0.010392646802244944,0.9983376761473396,0.19171382886558072,1.0508921385243022,borderline
Mizoram,Kolasib,15002.0,7,"Middle development, weak women's agency",0.08568024786080529,0.9999933485911876,0.19481747087680773,1.1119028425308979,borderline
Mizoram,Lawngtlai,15007.0,1,"Low development, high tobacco & alcohol use and weak maternal care",0.056657018462117674,0.9999999797570658,0.272147786641172,1.2598392623840389,typical
Mizoram,Lunglei,15006.0,7,"Middle development, weak women's agency",0.10446358248941238,0.9999997030644622,0.21736685491847602,1.0954078151635658,borderline
Mizoram,Mamit,15001.0,7,"Middle development, weak women's agency",0.06642461885791921,0.9998685441713857,0.193913893670901,1.1134256392637223,borderline
Mizoram,Saiha,15008.0,1,"Low development, high tobacco & alcohol use and weak maternal care",0.03503158718122703,0.9999866008675361,0.24798933261855025,1.1959458492072077,typical
Mizoram,Serchhip,15005.0,7,"Middle development, weak women's agency",0.05645679990357529,0.9999947970380344,0.19895198071710093,1.1543931576161084,typical
Nagaland,Dimapur,13005.0,1,"Low development, high tobacco & alcohol use and weak maternal care",-0.017914521053383804,0.7210637420415923,0.23409049438747526,1.1407570183866433,borderline
Nagaland,Kiphire,13009.0,1,"Low development, high tobacco & alcohol use and weak maternal care",0.057750968343512905,0.9716483705475283,0.31228384246883995,1.3223763188277708,typical
Nagaland,Kohima,13010.0,1,"Low development, high tobacco & alcohol use and weak maternal care",-0.0025702177261382043,0.9944951918984036,0.22516149376261893,1.27515258525716,typical
Nagaland,Longleng,13008.0,1,"Low development, high tobacco & alcohol use and weak maternal care",0.11609658826921655,0.9987156700343456,0.3320530138787018,1.4980223243580824,firm
Nagaland,Mokokchung,13002.0,1,"Low development, high tobacco & alcohol use and weak maternal care",-0.015851349290044326,0.9966082657404916,0.19655548431154052,1.1889198115476711,typical
Nagaland,Mon,13001.0,1,"Low development, high tobacco & alcohol use and weak maternal care",0.07514538160305739,0.9953111722129462,0.29396347405894907,1.3923765464490512,firm
Nagaland,Peren,13011.0,1,"Low development, high tobacco & alcohol use and weak maternal care",0.06797932893448166,0.9596453471817507,0.35814701442017455,1.5107018623302575,firm
Nagaland,Phek,13006.0,1,"Low development, high tobacco & alcohol use and weak maternal care",0.11843557958851748,0.9982796568924064,0.31522110541033455,1.4755757706803123,firm
Nagaland,Tuensang,13007.0,1,"Low development, high tobacco & alcohol use and weak maternal care",0.09927897264931601,0.963447543774971,0.3329620088433491,1.433649148369415,firm
Nagaland,Wokha,13004.0,1,"Low development, high tobacco & alcohol use and weak maternal care",0.14711137459671414,0.9990668091547631,0.27418567322425796,1.4300118052358008,firm
Nagaland,Zunheboto,13003.0,1,"Low development, high tobacco & alcohol use and weak maternal care",0.13480096314946557,0.9999920956868744,0.2674708030596582,1.4256299201213578,firm
NCT Delhi,Central,7006.0,2,"High development, strong clean energy",0.17693776562038124,0.9678628315825265,0.33052882085449137,1.6159043873772434,firm
NCT Delhi,East,7004.0,2,"High development, strong clean energy",0.1753424631353728,0.9141715710675349,0.3118268654899135,1.437759867623877,firm
NCT Delhi,New Delhi,7005.0,2,"High development, strong clean energy",0.160621055759647,0.9511555574395462,0.3790641410112356,1.5619249632130283,firm
NCT Delhi,North,7002.0,2,"High development, strong clean energy",0.19669126529128825,0.9737797865484125,0.3592238264563905,1.6161746767470457,firm
NCT Delhi,North East,7003.0,2,"High development, strong clean energy",0.13882601673868986,0.7363197744146982,0.3113015526802937,1.379869870558412,firm
NCT Delhi,North West,7001.0,2,"High development, strong clean energy",0.10692962350693261,0.947141665134976,0.19411874799998624,1.1280289654560982,borderline
NCT Delhi,Shahdara,,2,"High development, strong clean energy",0.19639936641135333,0.9392126237966862,0.40698045672336963,1.7061259721236472,firm
NCT Delhi,South,7009.0,2,"High development, strong clean energy",0.15048172361052692,0.8058251019162085,0.24423958591159872,1.2948530663909923,typical
NCT Delhi,South East,,2,"High development, strong clean energy",0.13444792606861114,0.7628791588391977,0.24363338089444012,1.2761363404114268,typical
NCT Delhi,South West,7008.0,2,"High development, strong clean energy",0.13557761290256193,0.8469150909672445,0.26112079761717183,1.2952524157691383,typical
NCT Delhi,West,7007.0,2,"High development, strong clean energy",0.16389780936065018,0.8060845163697323,0.2715442622932618,1.4700252501339783,firm
Odisha,Anugul,21015.0,5,"Middle development, no standout gap",0.047066661965646184,0.9664951457482828,0.255381287403637,1.1865509613200065,typical
Odisha,Balangir,21024.0,5,"Middle development, no standout gap",0.06080956285499437,0.8813512315621442,0.29115297263031215,1.2396544630350015,typical
Odisha,Baleshwar,21008.0,5,"Middle development, no standout gap",0.03711826857736207,0.8067377405290941,0.2304060306708721,1.1578592940685115,typical
Odisha,Bargarh,21001.0,5,"Middle development, no standout gap",0.10125092139938752,0.7200864467862581,0.34871396849133035,1.4850501137984478,firm
Odisha,Baudh,21022.0,5,"Middle development, no standout gap",-0.004940793062765803,0.8313982206272523,0.2782842642481847,1.0936388909738362,borderline
Odisha,Bhadrak,21009.0,5,"Middle development, no standout gap",0.0681467997646104,0.9609031855498549,0.24450014135626205,1.2247996634524798,typical
Odisha,Cuttack,21012.0,5,"Middle development, no standout gap",0.059769729225836364,0.9462580069482169,0.22738857083361874,1.149045708492224,borderline
Odisha,Debagarh,21004.0,5,"Middle development, no standout gap",-0.011920604918251154,0.8704431262906802,0.23362856845825422,1.03107035848896,borderline
Odisha,Dhenkanal,21014.0,5,"Middle development, no standout gap",0.04646245372933685,0.7789631475449991,0.21993602244747149,1.1449293057565675,borderline
Odisha,Gajapati,21020.0,4,"Middle development, weak schooling",0.0973385304906372,0.9968732882660428,0.264734856283555,1.1832767946744713,typical
Odisha,Ganjam,21019.0,5,"Middle development, no standout gap",0.027906952326928473,0.8900769473861023,0.1931431827226163,1.0712554897488036,borderline
Odisha,Jagatsinghapur,21011.0,5,"Middle development, no standout gap",0.04242697718978101,0.9886619553686269,0.20708221649348454,1.092308162944472,borderline
Odisha,Jajapur,21013.0,5,"Middle development, no standout gap",0.026180694067550064,0.5974077755024577,0.20023982334704077,1.102380820885153,borderline
Odisha,Jharsuguda,21002.0,5,"Middle development, no standout gap",0.10856784980569449,0.674065113779998,0.27085299107191485,1.2900901243354854,typical
Odisha,Kalahandi,21026.0,4,"Middle development, weak schooling",0.07228268190761013,0.9981252365433104,0.27697514853413396,1.1246348904765542,borderline
Odisha,Kandhamal,21021.0,4,"Middle development, weak schooling",0.040084153066790015,0.9849247467042619,0.23973830578910937,1.0342165878354317,borderline
Odisha,Kendrapara,21010.0,5,"Middle development, no standout gap",0.08943249597672837,0.9774083774686113,0.2098037601925159,1.097786258513259,borderline
Odisha,Kendujhar,21006.0,4,"Middle development, weak schooling",0.11546796400664214,0.9736642690110429,0.22080076165357174,1.1898803697048759,typical
Odisha,Khordha,21017.0,5,"Middle development, no standout gap",0.027671820440405632,0.5524837885667143,0.20127226989614072,1.0591413638077336,borderline
Odisha,Koraput,21029.0,4,"Middle development, weak schooling",0.13889829896491868,0.9995865166522545,0.25999268243084583,1.2520035531311966,typical
Odisha,Malkangiri,21030.0,4,"Middle development, weak schooling",0.11788474247841299,0.9994073390643787,0.23608492612769677,1.1959163851099859,typical
Odisha,Mayurbhanj,21007.0,4,"Middle development, weak schooling",0.12603187419245007,0.9692188310577716,0.21151523160563923,1.2215939970004435,typical
Odisha,Nabarangapur,21028.0,4,"Middle development, weak schooling",0.12590078661445933,0.9997416818933388,0.2625928995407513,1.2137009554585885,typical
Odisha,Nayagarh,21016.0,5,"Middle development, no standout gap",0.1385577418431707,0.9982137512414939,0.23565591887666407,1.3198124460090463,typical
Odisha,Nuapada,21025.0,4,"Middle development, weak schooling",0.08305978312397376,0.9986738530517542,0.2793861055102049,1.1498202792128573,borderline
Odisha,Puri,21018.0,5,"Middle development, no standout gap",0.09906633143925513,0.99640004076382,0.22860909905897328,1.1918719179444601,typical
Odisha,Rayagada,21027.0,4,"Middle development, weak schooling",0.11380734952057277,0.9939816874369428,0.22367641589943432,1.2043909666059753,typical
Odisha,Sambalpur,21003.0,5,"Middle development, no standout gap",0.08056013779544971,0.544043617811869,0.3106978260204861,1.339339658708377,typical
Odisha,Subarnapur,21023.0,5,"Middle development, no standout gap",0.10814538529678556,0.7005698587189211,0.3753441803460789,1.5148682351499871,firm
Odisha,Sundargarh,21005.0,4,"Middle development, weak schooling",0.03771035141068902,0.9787655224275781,0.23175150348988777,1.0431658683409897,borderline
Puducherry,Karaikal,34004.0,3,"High development, strong schooling",0.12430356611340741,0.9615257184112611,0.3878028889391575,1.543624730978453,firm
Puducherry,Mahe,34003.0,3,"High development, strong schooling",0.10120229260171304,0.9971706680104739,0.29694390836268825,1.26730848224708,typical
Puducherry,Puducherry,34002.0,3,"High development, strong schooling",0.1342404772110264,0.8603408105565704,0.3707485603254028,1.54687710121906,firm
Puducherry,Yanam,34001.0,3,"High development, strong schooling",-0.024266330313927952,0.7633402083769769,0.2230035426095195,1.0408857478630416,borderline
Punjab,Amritsar,3015.0,2,"High development, strong clean energy",0.18402626845034317,0.9936120552285452,0.29469659109872526,1.4609854274592553,firm
Punjab,Barnala,3020.0,2,"High development, strong clean energy",0.18997479806312068,0.9903432441020357,0.30773461754604564,1.5428311381751634,firm
Punjab,Bathinda,3012.0,2,"High development, strong clean energy",0.12443685619903082,0.9076722375210298,0.21047868579622553,1.272992219198829,typical
Punjab,Faridkot,3011.0,2,"High development, strong clean energy",0.1683018690121634,0.5955197980402681,0.3163550137575315,1.5416571587107437,firm
Punjab,Fatehgarh Sahib,3006.0,2,"High development, strong clean energy",0.1702932422447247,0.9778627090482124,0.3503730428204613,1.4522614278570283,firm
Punjab,Fazilka,,2,"High development, strong clean energy",0.1340696177840677,0.5009854108074417,0.2598113207418265,1.4048975850883676,firm
Punjab,Firozpur,3009.0,2,"High development, strong clean energy",0.16048456393261898,0.9767354780855992,0.3399888395134664,1.6506730954943283,firm
Punjab,Gurdaspur,,2,"High development, strong clean energy",0.2188690905078952,0.9894934036609067,0.3004467294985092,1.4878468895696118,firm
Punjab,Hoshiarpur,3004.0,2,"High development, strong clean energy",0.16857646979119453,0.9970687291238073,0.2964580599739767,1.3255134192764604,typical
Punjab,Jalandhar,3003.0,2,"High development, strong clean energy",0.1544302797234853,0.9852310682217671,0.3281284540368558,1.3454864052202762,typical
Punjab,Kapurthala,3002.0,2,"High development, strong clean energy",0.2177944757897999,0.9640450690893684,0.3919011649265348,1.687000764675667,firm
Punjab,Ludhiana,3007.0,2,"High development, strong clean energy",0.22344080909332492,0.5877484589490929,0.30648007349854384,1.5386911497264528,firm
Punjab,Mansa,3013.0,2,"High development, strong clean energy",0.16312214555049728,0.9939965777587718,0.2918163593148468,1.4984392935150102,firm
Punjab,Moga,3008.0,2,"High development, strong clean energy",0.20442541276558787,0.9723495095605104,0.39773775261744604,1.834169304936146,firm
Punjab,Muktsar,3010.0,2,"High development, strong clean energy",0.12398558048765022,0.8642230216742314,0.25518837965945695,1.3570211374039602,firm
Punjab,Pathankot,,2,"High development, strong clean energy",0.2041702909078417,0.9818488105256628,0.31266352777312845,1.57036528724847,firm
Punjab,Patiala,3014.0,2,"High development, strong clean energy",0.17095817560262086,0.9486057003741788,0.3983498255989067,1.7036365013896024,firm
Punjab,Rupnagar,3017.0,2,"High development, strong clean energy",0.14421355457801657,0.8922106792893612,0.3048811766323336,1.3815250861380206,firm
Punjab,Sahibzada Ajit Singh Nagar,3018.0,2,"High development, strong clean energy",0.19158967529966586,0.8684254981420303,0.3857088000325854,1.6071356305285558,firm
Punjab,Sangrur,3019.0,2,"High development, strong clean energy",0.1947255298441618,0.9969678407923976,0.29914257620323703,1.5553502224785227,firm
Punjab,Shahid Bhagat Singh Nagar,3005.0,2,"High development, strong clean energy",0.13369586508284922,0.99094269504613,0.2806741361829697,1.2389862960160778,typical
Punjab,Tarn Taran,3016.0,2,"High development, strong clean energy",0.17864176323859055,0.9850195645975144,0.32171164320756124,1.5286810696597353,firm
Rajasthan,Ajmer,8021.0,4,"Middle development, weak schooling",0.07912622139086241,0.9243588471799344,0.2478425136543298,1.1096384708682216,borderline
Rajasthan,Alwar,8006.0,6,"Low development, weak clean energy and weak civil registration",0.07868562877815041,0.9726309739508867,0.24840309411300915,1.2425588676025907,typical
Rajasthan,Banswara,8027.0,4,"Middle development, weak schooling",0.18066653581814718,0.9246660667800687,0.3241535591648416,1.4450811873669929,firm
Rajasthan,Baran,8030.0,4,"Middle development, weak schooling",0.08884423135998766,0.8782237846387518,0.27335928027084894,1.1346382990150607,borderline
Rajasthan,Barmer,8017.0,4,"Middle development, weak schooling",0.12025275774960931,0.8068286767668422,0.2919464859062717,1.2173913731354744,typical
Rajasthan,Bharatpur,8007.0,6,"Low development, weak clean energy and weak civil registration",0.056891809171543704,0.9679239995857953,0.2530743284375869,1.195636474028384,typical
Rajasthan,Bhilwara,8024.0,4,"Middle development, weak schooling",0.17850404167187575,0.7374575770475844,0.3391130672472944,1.4484188994686635,firm
Rajasthan,Bikaner,8003.0,4,"Middle development, weak schooling",0.12097816251738423,0.9785968061055516,0.23989255167358928,1.2203229098279222,typical
Rajasthan,Bundi,8023.0,4,"Middle development, weak schooling",0.17115462291897265,0.5440068493842211,0.3169215464894863,1.422066200301928,firm
Rajasthan,Chittaurgarh,8028.0,4,"Middle development, weak schooling",0.10801336079713307,0.9753704846322443,0.3192611960037844,1.2372249901304269,typical
Rajasthan,Churu,8004.0,4,"Middle development, weak schooling",0.14198581382936437,0.7590319834245486,0.3007124670696996,1.3936228679872205,firm
Rajasthan,Dausa,8011.0,4,"Middle development, weak schooling",0.13446131943088066,0.8545234902795834,0.27773300428908687,1.2500207315764882,typical
Rajasthan,Dhaulpur,8008.0,6,"Low development, weak clean energy and weak civil registration",-0.014925786483744066,0.9502058366691432,0.22487583497084493,1.0191627071639822,borderline
Rajasthan,Dungarpur,8026.0,4,"Middle development, weak schooling",0.10494422198437404,0.6181786100080038,0.27905828317508186,1.1881839599308917,typical
Rajasthan,Ganganagar,8001.0,5,"Middle development, no standout gap",-0.024515437293620865,0.8394671984601741,0.27636659028266575,1.060206634995539,borderline
Rajasthan,Hanumangarh,8002.0,4,"Middle development, weak schooling",0.08676740451534552,0.46344689491977814,0.2901985847636902,1.1663385236968986,typical
Rajasthan,Jaipur,8012.0,5,"Middle development, no standout gap",-0.028269602980615205,0.5029433756741809,0.24718544931841993,1.0432626173595274,borderline
Rajasthan,Jaisalmer,8016.0,4,"Middle development, weak schooling",0.0941174232492384,0.9702636729519621,0.25344359640995284,1.1678047467461259,typical
Rajasthan,Jalor,8018.0,4,"Middle development, weak schooling",0.14943171771968275,0.9540246545504483,0.2602218576726389,1.2212245279587397,typical
Rajasthan,Jhalawar,8031.0,4,"Middle development, weak schooling",0.15651539078874682,0.8899596495944273,0.3413494901966728,1.3714725463947643,firm
Rajasthan,Jhunjhunun,,4,"Middle development, weak schooling",0.08113789552758922,0.4870847672178782,0.2917209212743781,1.1491838284612808,borderline
Rajasthan,Jodhpur,8015.0,4,"Middle development, weak schooling",0.15633003035157997,0.8778402041771656,0.31886808396202054,1.3762398842479253,firm
Rajasthan,Karauli,8009.0,4,"Middle development, weak schooling",0.10887582419118427,0.9148542698919702,0.25574484074131915,1.184299122151083,typical
Rajasthan,Kota,8029.0,5,"Middle development, no standout gap",-0.024082399189688453,0.6562466285013325,0.24370446367541748,1.0371800464770793,borderline
Rajasthan,Nagaur,8014.0,4,"Middle development, weak schooling",0.13872444981583612,0.7305537862904941,0.3294219225931209,1.310525289015878,typical
Rajasthan,Pali,8020.0,4,"Middle development, weak schooling",0.043699522907029026,0.5568658181531083,0.23677837184456116,1.0190745224331876,borderline
Rajasthan,Pratapgarh,8033.0,4,"Middle development, weak schooling",0.20800897993481376,0.8583109574938302,0.3612656212926411,1.5680705180976329,firm
Rajasthan,Rajsamand,8025.0,4,"Middle development, weak schooling",0.13532486991212295,0.9413155651932522,0.23661541929942845,1.1425117722654523,borderline
Rajasthan,Sawai Madhopur,8010.0,6,"Low development, weak clean energy and weak civil registration",0.0493620074018649,0.9914719663774293,0.2343741113041142,1.154067259026761,typical
Rajasthan,Sikar,8013.0,4,"Middle development, weak schooling",0.11556744289818291,0.9713423384515328,0.22651479341969408,1.1941942851283653,typical
Rajasthan,Sirohi,8019.0,4,"Middle development, weak schooling",0.16825811414596625,0.7047788429424356,0.3260440479993518,1.4044966124117655,firm
Rajasthan,Tonk,8022.0,4,"Middle development, weak schooling",0.1664542511609028,0.7153819420300123,0.2988118399681694,1.398252638526879,firm
Rajasthan,Udaipur,8032.0,4,"Middle development, weak schooling",0.14081026783591127,0.7799349833929841,0.34900393392505286,1.3308410285540686,typical
Sikkim,East District,11004.0,2,"High development, strong clean energy",0.1122001304763518,0.8880522617437641,0.2044650381076151,1.2164990188572664,typical
Sikkim,North  District,11001.0,2,"High development, strong clean energy",0.11435645201424315,0.5061769159491514,0.21937305775956709,1.2570119031039602,typical
Sikkim,South District,11003.0,2,"High development, strong clean energy",0.14335907987143992,0.5671849565450401,0.2331931575630822,1.315129376455972,typical
Sikkim,West District,11002.0,2,"High development, strong clean energy",0.08600929497412162,0.776855741508215,0.2068335045516713,1.1468220005181375,borderline
Tamil Nadu,Ariyalur,33015.0,3,"High development, strong schooling",0.16015868391937424,0.952118426564915,0.32288800932183154,1.5040470791581775,firm
Tamil Nadu,Chennai,33002.0,3,"High development, strong schooling",0.22336592002125363,0.9996716693827951,0.4206318097928566,1.6831771664493236,firm
Tamil Nadu,Coimbatore,33031.0,3,"High development, strong schooling",0.2057795808723133,0.9979770448335235,0.354239212916072,1.5162956946897905,firm
Tamil Nadu,Cuddalore,33016.0,3,"High development, strong schooling",0.09720815462511845,0.7311742902550638,0.3314874766082175,1.4749253151161494,firm
Tamil Nadu,Dharmapuri,33029.0,2,"High development, strong clean energy",0.02150313432991957,0.5392272463868022,0.20799189362641704,1.0157110471915825,borderline
Tamil Nadu,Dindigul,33011.0,3,"High development, strong schooling",0.12898503849266035,0.9750469368230653,0.3357387571923067,1.4480968858585759,firm
Tamil Nadu,Erode,33009.0,3,"High development, strong schooling",0.15933564442444212,0.971243173624426,0.30527093374540154,1.4041133301609374,firm
Tamil Nadu,Kancheepuram,33003.0,3,"High development, strong schooling",0.16593141560119964,0.9512849467532539,0.37163594425417884,1.559912914983953,firm
Tamil Nadu,Kanniyakumari,33028.0,3,"High development, strong schooling",0.24963544667471216,0.9998868404723446,0.446526950063456,1.8285692608684,firm
Tamil Nadu,Karur,33012.0,3,"High development, strong schooling",0.17486340325162164,0.9687196820695476,0.37677807953395615,1.648467767773937,firm
Tamil Nadu,Krishnagiri,33030.0,2,"High development, strong clean energy",0.04708824325285016,0.6094000922489008,0.22804803823843606,1.1005303363307477,borderline
Tamil Nadu,Madurai,33022.0,3,"High development, strong schooling",0.19391347071252885,0.9848309672465702,0.6150028135037027,2.393322032906918,firm
Tamil Nadu,Nagapattinam,33017.0,3,"High development, strong schooling",0.23136696020888817,0.9938390532882688,0.38293314141435203,1.717357287119988,firm
Tamil Nadu,Namakkal,33008.0,3,"High development, strong schooling",0.06237504944029306,0.9837433271055122,0.3144137676591023,1.258605137619926,typical
Tamil Nadu,Perambalur,33014.0,3,"High development, strong schooling",0.16466129883296937,0.9615520250219,0.3135845471399531,1.4444347582880952,firm
Tamil Nadu,Pudukkottai,33020.0,3,"High development, strong schooling",0.15705122447566358,0.8558960173472535,0.33816213306626597,1.563958402412819,firm
Tamil Nadu,Ramanathapuram,33025.0,3,"High development, strong schooling",0.20818506402774506,0.948745867080794,0.4828007284065807,1.994884065975512,firm
Tamil Nadu,Salem,33007.0,3,"High development, strong schooling",0.19020138515662915,0.9370616201509894,0.34850569414962035,1.556955622247855,firm
Tamil Nadu,Sivaganga,33021.0,3,"High development, strong schooling",0.12680546064016981,0.9484779695013802,0.30093825378154854,1.4211124678527736,firm
Tamil Nadu,Thanjavur,33019.0,3,"High development, strong schooling",0.19551393997191083,0.9949232594844166,0.5115047033849746,2.0602140654701246,firm
Tamil Nadu,Theni,33023.0,3,"High development, strong schooling",0.2098862415380582,0.9978189823595682,0.41871466184426387,1.7393190195535861,firm
Tamil Nadu,The Nilgiris,33010.0,3,"High development, strong schooling",0.15330625503350154,0.8167246039684983,0.3261034985543823,1.410181805561513,firm
Tamil Nadu,Thiruvallur,33001.0,3,"High development, strong schooling",0.18959796768331136,0.9606359423424581,0.335224266405144,1.5071612086367663,firm
Tamil Nadu,Thiruvarur,33018.0,3,"High development, strong schooling",0.2905280184524965,0.9991723251229785,0.4328136993242455,1.9418330450636172,firm
Tamil Nadu,Thoothukkudi,33026.0,3,"High development, strong schooling",0.1481487763177422,0.9925777896279857,0.3740968407917189,1.5032888876746584,firm
Tamil Nadu,Tiruchirappalli,33013.0,3,"High development, strong schooling",0.22666702823866702,0.9906629436684677,0.4194253014870142,1.8585154857213382,firm
Tamil Nadu,Tirunelveli,33027.0,3,"High development, strong schooling",0.23343057823366822,0.9811655760986637,0.45213117433525485,1.9196160814697494,firm
Tamil Nadu,Tiruppur,33032.0,3,"High development, strong schooling",0.1190090793509734,0.954016522863241,0.41223027552384356,1.5272658389315643,firm
Tamil Nadu,Tiruvannamalai,33005.0,3,"High development, strong schooling",0.12119557462116795,0.8541837312952724,0.27645246375637844,1.3342064661889659,typical
Tamil Nadu,Vellore,33004.0,3,"High development, strong schooling",0.0681230493566065,0.978988468610238,0.30044437505447497,1.2350308137507675,typical
Tamil Nadu,Viluppuram,33006.0,3,"High development, strong schooling",0.1231437359377509,0.7289271580896324,0.2762816127476426,1.3503058793044729,firm
Tamil Nadu,Virudhunagar,33023.0,3,"High development, strong schooling",0.006399728249669284,0.7083611595176533,0.206217863298708,1.0952867154892263,borderline
Telangana,Adilabad,36001.0,0,"Middle development, strong clean energy",0.07165994149772403,0.9079518625970945,0.19148878174643533,1.083699959164532,borderline
Telangana,Bhadradri Kothagudem,,0,"Middle development, strong clean energy",0.24276613485954796,0.9545928332826678,0.5173687247088096,2.0918049543529262,firm
Telangana,Hyderabad,36005.0,0,"Middle development, strong clean energy",0.056182434617982134,0.8499152530527248,0.21852063163202337,1.0738722198387365,borderline
Telangana,Jagitial,,0,"Middle development, strong clean energy",0.2923761085799455,0.9890509971654294,0.41991297520542764,1.9658663232736189,firm
Telangana,Jangoan,,0,"Middle development, strong clean energy",0.2640603803256294,0.9898586600078497,0.37324135312087653,1.7007707480159748,firm
Telangana,Jayashankar Bhupalapally,,0,"Middle development, strong clean energy",0.29157970710211634,0.99353691857757,0.4449210127008109,2.0012400055044526,firm
Telangana,Jogulamba Gadwal,,0,"Middle development, strong clean energy",0.17924281060013902,0.8408367546307599,0.3129769145676951,1.4603107711820213,firm
Telangana,Kamareddy,,0,"Middle development, strong clean energy",0.2669485932582615,0.9629703284283117,0.39498124531421075,1.8507489891661535,firm
Telangana,Karimnagar,36003.0,0,"Middle development, strong clean energy",0.2291480378739929,0.990097029306925,0.34483591018776,1.5619215797105483,firm
Telangana,Khammam,36010.0,0,"Middle development, strong clean energy",0.1701746288648995,0.9870031815080221,0.3330003660555216,1.3993469983172815,firm
Telangana,Komaram Bheem Asifabad,,4,"Middle development, weak schooling",0.02201338019804939,0.7164721874497308,0.20683808604315893,1.133310369230924,borderline
Telangana,Mahabubabad,36007.0,0,"Middle development, strong clean energy",0.2738368437506514,0.9827772293100562,0.40674605911924594,1.872398911422516,firm
Telangana,Mahabubnagar,36007.0,0,"Middle development, strong clean energy",0.1595415478620155,0.8600746515666478,0.283655059632051,1.3217012590273884,typical
Telangana,Mancherial,,0,"Middle development, strong clean energy",0.1239873968875316,0.9808008359171988,0.2508833173464719,1.1952661904583386,typical
Telangana,Medak,36004.0,0,"Middle development, strong clean energy",0.27066291649595137,0.9500460325712846,0.33050529559285446,1.701251056164089,firm
